Unnamed: 0,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
30504,2008,VIRGINIA,VA,FAIRFAX,51600,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6575,11398,20220315,TOTAL
30505,2008,VIRGINIA,VA,FAIRFAX,51600,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4691,11398,20220315,TOTAL
30507,2008,VIRGINIA,VA,FALLSCHURCH,51610,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4695,6750,20220315,TOTAL
30508,2008,VIRGINIA,VA,FALLSCHURCH,51610,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1970,6750,20220315,TOTAL
30510,2008,VIRGINIA,VA,FRANKLIN,51620,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2819,4427,20220315,TOTAL
30511,2008,VIRGINIA,VA,FRANKLIN,51620,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1576,4427,20220315,TOTAL
30513,2008,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6155,9677,20220315,TOTAL
30514,2008,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3413,9677,20220315,TOTAL
30516,2008,VIRGINIA,VA,GALAX,51640,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1052,2402,20220315,TOTAL
30517,2008,VIRGINIA,VA,GALAX,51640,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1317,2402,20220315,TOTAL
30519,2008,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,BARACK OBAMA,DEMOCRAT,46917,67943,20220315,TOTAL
30520,2008,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,20476,67943,20220315,TOTAL
30522,2008,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8444,14675,20220315,TOTAL
30523,2008,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6048,14675,20220315,TOTAL
30525,2008,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5285,9524,20220315,TOTAL
30526,2008,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4149,9524,20220315,TOTAL
30528,2008,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1543,2479,20220315,TOTAL
30529,2008,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,914,2479,20220315,TOTAL
30531,2008,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,BARACK OBAMA,DEMOCRAT,16269,34341,20220315,TOTAL
30532,2008,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,17638,34341,20220315,TOTAL
30534,2008,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7518,13627,20220315,TOTAL
30535,2008,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5975,13627,20220315,TOTAL
30537,2008,VIRGINIA,VA,MANASSASPARK,51685,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2463,4140,20220315,TOTAL
30538,2008,VIRGINIA,VA,MANASSASPARK,51685,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1634,4140,20220315,TOTAL
30540,2008,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4139,6520,20220315,TOTAL
30541,2008,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2311,6520,20220315,TOTAL
30543,2008,VIRGINIA,VA,NEWPORTNEWS,51700,US PRESIDENT,BARACK OBAMA,DEMOCRAT,51972,81295,20220315,TOTAL
30544,2008,VIRGINIA,VA,NEWPORTNEWS,51700,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,28667,81295,20220315,TOTAL
30546,2008,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,BARACK OBAMA,DEMOCRAT,62819,88446,20220315,TOTAL
30547,2008,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,24814,88446,20220315,TOTAL
30549,2008,VIRGINIA,VA,NORTON,51720,US PRESIDENT,BARACK OBAMA,DEMOCRAT,743,1512,20220315,TOTAL
30550,2008,VIRGINIA,VA,NORTON,51720,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,744,1512,20220315,TOTAL
30552,2008,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,BARACK OBAMA,DEMOCRAT,13774,15540,20220315,TOTAL
30553,2008,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1583,15540,20220315,TOTAL
30555,2008,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1748,7065,20220315,TOTAL
30556,2008,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5229,7065,20220315,TOTAL
30558,2008,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,BARACK OBAMA,DEMOCRAT,32327,46665,20220315,TOTAL
30559,2008,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,13984,46665,20220315,TOTAL
30561,2008,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2930,5429,20220315,TOTAL
30562,2008,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2418,5429,20220315,TOTAL
30564,2008,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,BARACK OBAMA,DEMOCRAT,73623,93085,20220315,TOTAL
30565,2008,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,18649,93085,20220315,TOTAL
30567,2008,VIRGINIA,VA,ROANOKE,51770,US PRESIDENT,BARACK OBAMA,DEMOCRAT,24934,40772,20220315,TOTAL
30568,2008,VIRGINIA,VA,ROANOKE,51770,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,15394,40772,20220315,TOTAL
30570,2008,VIRGINIA,VA,SALEM,51775,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5164,12406,20220315,TOTAL
30571,2008,VIRGINIA,VA,SALEM,51775,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7088,12406,20220315,TOTAL
30573,2008,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5569,11015,20220315,TOTAL
30574,2008,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5330,11015,20220315,TOTAL
30576,2008,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,BARACK OBAMA,DEMOCRAT,22446,39908,20220315,TOTAL
30577,2008,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,17165,39908,20220315,TOTAL
30579,2008,VIRGINIA,VA,VIRGINIABEACH,51810,US PRESIDENT,BARACK OBAMA,DEMOCRAT,98885,201249,20220315,TOTAL
30580,2008,VIRGINIA,VA,VIRGINIABEACH,51810,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,100319,201249,20220315,TOTAL
30582,2008,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3906,8860,20220315,TOTAL
30583,2008,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4815,8860,20220315,TOTAL
30585,2008,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4328,6787,20220315,TOTAL
30586,2008,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2353,6787,20220315,TOTAL
30588,2008,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5268,10126,20220315,TOTAL
30589,2008,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4725,10126,20220315,TOTAL
39540,2012,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7655,16051,20220315,TOTAL
39541,2012,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8213,16051,20220315,TOTAL
39543,2012,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,BARACK OBAMA,DEMOCRAT,29757,53907,20220315,TOTAL
39544,2012,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,MITT ROMNEY,REPUBLICAN,23297,53907,20220315,TOTAL
39546,2012,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3403,7173,20220315,TOTAL
39547,2012,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3595,7173,20220315,TOTAL
39549,2012,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2490,6915,20220315,TOTAL
39550,2012,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4331,6915,20220315,TOTAL
39552,2012,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5900,14970,20220315,TOTAL
39553,2012,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8876,14970,20220315,TOTAL
39555,2012,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2453,7935,20220315,TOTAL
39556,2012,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5340,7935,20220315,TOTAL
39558,2012,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,BARACK OBAMA,DEMOCRAT,81269,117608,20220315,TOTAL
39559,2012,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,MITT ROMNEY,REPUBLICAN,34474,117608,20220315,TOTAL
39561,2012,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,BARACK OBAMA,DEMOCRAT,9451,33672,20220315,TOTAL
39562,2012,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,MITT ROMNEY,REPUBLICAN,23624,33672,20220315,TOTAL
39564,2012,VIRGINIA,VA,BATH,51017,US PRESIDENT,BARACK OBAMA,DEMOCRAT,894,2223,20220315,TOTAL
39565,2012,VIRGINIA,VA,BATH,51017,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1274,2223,20220315,TOTAL
39567,2012,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10209,37425,20220315,TOTAL
39568,2012,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,MITT ROMNEY,REPUBLICAN,26679,37425,20220315,TOTAL
39570,2012,VIRGINIA,VA,BLAND,51021,US PRESIDENT,BARACK OBAMA,DEMOCRAT,735,2948,20220315,TOTAL
39571,2012,VIRGINIA,VA,BLAND,51021,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2144,2948,20220315,TOTAL
39573,2012,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5452,18241,20220315,TOTAL
39574,2012,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,MITT ROMNEY,REPUBLICAN,12479,18241,20220315,TOTAL
39576,2012,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4994,8037,20220315,TOTAL
39577,2012,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2968,8037,20220315,TOTAL
39579,2012,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3094,9646,20220315,TOTAL
39580,2012,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6436,9646,20220315,TOTAL
39582,2012,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3750,7457,20220315,TOTAL
39583,2012,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3569,7457,20220315,TOTAL
39585,2012,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7595,25696,20220315,TOTAL
39586,2012,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,MITT ROMNEY,REPUBLICAN,17695,25696,20220315,TOTAL
39588,2012,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7276,13652,20220315,TOTAL
39589,2012,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6151,13652,20220315,TOTAL
39591,2012,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3685,12918,20220315,TOTAL
39592,2012,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8736,12918,20220315,TOTAL
39594,2012,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2772,4232,20220315,TOTAL
39595,2012,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1396,4232,20220315,TOTAL
39597,2012,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2503,5898,20220315,TOTAL
39598,2012,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3311,5898,20220315,TOTAL
39600,2012,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,BARACK OBAMA,DEMOCRAT,77694,170988,20220315,TOTAL
39601,2012,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,MITT ROMNEY,REPUBLICAN,90934,170988,20220315,TOTAL
39603,2012,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3239,7762,20220315,TOTAL
39604,2012,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4296,7762,20220315,TOTAL
39606,2012,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,BARACK OBAMA,DEMOCRAT,830,2667,20220315,TOTAL
39607,2012,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1757,2667,20220315,TOTAL
39609,2012,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8285,20211,20220315,TOTAL
39610,2012,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,MITT ROMNEY,REPUBLICAN,11580,20211,20220315,TOTAL
39612,2012,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2422,5048,20220315,TOTAL
39613,2012,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2538,5048,20220315,TOTAL
39615,2012,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2473,6904,20220315,TOTAL
39616,2012,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4274,6904,20220315,TOTAL
39618,2012,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6550,13589,20220315,TOTAL
39619,2012,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6875,13589,20220315,TOTAL
39621,2012,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3016,5675,20220315,TOTAL
39622,2012,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2602,5675,20220315,TOTAL
39624,2012,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,BARACK OBAMA,DEMOCRAT,315273,529287,20220315,TOTAL
39625,2012,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,MITT ROMNEY,REPUBLICAN,206773,529287,20220315,TOTAL
39627,2012,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,BARACK OBAMA,DEMOCRAT,13965,35555,20220315,TOTAL
39628,2012,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,MITT ROMNEY,REPUBLICAN,21034,35555,20220315,TOTAL
39630,2012,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2732,7644,20220315,TOTAL
39631,2012,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4673,7644,20220315,TOTAL
39633,2012,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5893,12749,20220315,TOTAL
39634,2012,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6678,12749,20220315,TOTAL
39636,2012,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,BARACK OBAMA,DEMOCRAT,9090,26707,20220315,TOTAL
39637,2012,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,MITT ROMNEY,REPUBLICAN,16718,26707,20220315,TOTAL
39639,2012,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,BARACK OBAMA,DEMOCRAT,12690,36394,20220315,TOTAL
39640,2012,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,MITT ROMNEY,REPUBLICAN,22858,36394,20220315,TOTAL
39642,2012,VIRGINIA,VA,GILES,51071,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2730,7558,20220315,TOTAL
39643,2012,VIRGINIA,VA,GILES,51071,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4660,7558,20220315,TOTAL
39645,2012,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6764,19283,20220315,TOTAL
39646,2012,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,MITT ROMNEY,REPUBLICAN,12137,19283,20220315,TOTAL
39648,2012,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4676,13315,20220315,TOTAL
39649,2012,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8448,13315,20220315,TOTAL
39651,2012,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2068,7121,20220315,TOTAL
39652,2012,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4801,7121,20220315,TOTAL
39654,2012,VIRGINIA,VA,GREENE,51079,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3290,9023,20220315,TOTAL
39655,2012,VIRGINIA,VA,GREENE,51079,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5569,9023,20220315,TOTAL
39657,2012,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3135,4926,20220315,TOTAL
39658,2012,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1766,4926,20220315,TOTAL
39660,2012,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7766,16692,20220315,TOTAL
39661,2012,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8694,16692,20220315,TOTAL
39663,2012,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,BARACK OBAMA,DEMOCRAT,18294,59058,20220315,TOTAL
39664,2012,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,MITT ROMNEY,REPUBLICAN,39940,59058,20220315,TOTAL
39666,2012,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,BARACK OBAMA,DEMOCRAT,89594,162241,20220315,TOTAL
39667,2012,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,MITT ROMNEY,REPUBLICAN,70449,162241,20220315,TOTAL
39669,2012,VIRGINIA,VA,HENRY,51089,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10317,24963,20220315,TOTAL
39670,2012,VIRGINIA,VA,HENRY,51089,US PRESIDENT,MITT ROMNEY,REPUBLICAN,13984,24963,20220315,TOTAL
39672,2012,VIRGINIA,VA,HIGHLAND,51091,US PRESIDENT,BARACK OBAMA,DEMOCRAT,459,1413,20220315,TOTAL
39673,2012,VIRGINIA,VA,HIGHLAND,51091,US PRESIDENT,MITT ROMNEY,REPUBLICAN,924,1413,20220315,TOTAL
39675,2012,VIRGINIA,VA,ISLEOFWIGHT,51093,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8761,20827,20220315,TOTAL
39676,2012,VIRGINIA,VA,ISLEOFWIGHT,51093,US PRESIDENT,MITT ROMNEY,REPUBLICAN,11802,20827,20220315,TOTAL
39678,2012,VIRGINIA,VA,JAMESCITY,51095,US PRESIDENT,BARACK OBAMA,DEMOCRAT,17879,41240,20220315,TOTAL
39679,2012,VIRGINIA,VA,JAMESCITY,51095,US PRESIDENT,MITT ROMNEY,REPUBLICAN,22843,41240,20220315,TOTAL
39681,2012,VIRGINIA,VA,KINGANDQUEEN,51097,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1745,3655,20220315,TOTAL
39682,2012,VIRGINIA,VA,KINGANDQUEEN,51097,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1865,3655,20220315,TOTAL
39684,2012,VIRGINIA,VA,KINGGEORGE,51099,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4477,11325,20220315,TOTAL
39685,2012,VIRGINIA,VA,KINGGEORGE,51099,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6604,11325,20220315,TOTAL
39687,2012,VIRGINIA,VA,KINGWILLIAM,51101,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3344,8923,20220315,TOTAL
39688,2012,VIRGINIA,VA,KINGWILLIAM,51101,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5466,8923,20220315,TOTAL
39690,2012,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3149,6961,20220315,TOTAL
39691,2012,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3753,6961,20220315,TOTAL
39693,2012,VIRGINIA,VA,LEE,51105,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2583,9598,20220315,TOTAL
39694,2012,VIRGINIA,VA,LEE,51105,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6847,9598,20220315,TOTAL
39696,2012,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,BARACK OBAMA,DEMOCRAT,82479,160060,20220315,TOTAL
39697,2012,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,MITT ROMNEY,REPUBLICAN,75292,160060,20220315,TOTAL
39699,2012,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6953,16452,20220315,TOTAL
39700,2012,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,MITT ROMNEY,REPUBLICAN,9215,16452,20220315,TOTAL
39702,2012,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2684,5734,20220315,TOTAL
39703,2012,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2969,5734,20220315,TOTAL
39705,2012,VIRGINIA,VA,MADISON,51113,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2639,6614,20220315,TOTAL
39706,2012,VIRGINIA,VA,MADISON,51113,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3869,6614,20220315,TOTAL
39708,2012,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1807,5374,20220315,TOTAL
39709,2012,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3488,5374,20220315,TOTAL
39711,2012,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6921,15077,20220315,TOTAL
39712,2012,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,MITT ROMNEY,REPUBLICAN,7973,15077,20220315,TOTAL
39714,2012,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2370,6080,20220315,TOTAL
39715,2012,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3619,6080,20220315,TOTAL
39717,2012,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,BARACK OBAMA,DEMOCRAT,19903,41009,20220315,TOTAL
39718,2012,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,MITT ROMNEY,REPUBLICAN,20006,41009,20220315,TOTAL
39720,2012,VIRGINIA,VA,NELSON,51125,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4171,8250,20220315,TOTAL
39721,2012,VIRGINIA,VA,NELSON,51125,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3947,8250,20220315,TOTAL
39723,2012,VIRGINIA,VA,NEWKENT,51127,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3555,10953,20220315,TOTAL
39724,2012,VIRGINIA,VA,NEWKENT,51127,US PRESIDENT,MITT ROMNEY,REPUBLICAN,7246,10953,20220315,TOTAL
39726,2012,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3741,6491,20220315,TOTAL
39727,2012,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2676,6491,20220315,TOTAL
39729,2012,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3191,7558,20220315,TOTAL
39730,2012,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4310,7558,20220315,TOTAL
39732,2012,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3344,6846,20220315,TOTAL
39733,2012,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3409,6846,20220315,TOTAL
39735,2012,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6870,16354,20220315,TOTAL
39736,2012,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,MITT ROMNEY,REPUBLICAN,9244,16354,20220315,TOTAL
39738,2012,VIRGINIA,VA,PAGE,51139,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3724,10228,20220315,TOTAL
39739,2012,VIRGINIA,VA,PAGE,51139,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6344,10228,20220315,TOTAL
39741,2012,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2417,8259,20220315,TOTAL
39742,2012,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5622,8259,20220315,TOTAL
